"Latitude","Longitude","obs_date","site_code","PM25_mass","Elemental_Carbon","Organic_Carbon","Sulfate","Nitrate","Ammonium"
44.170385,-114.928034,19981017,"160370002",1.4,,,,,
44.170385,-114.928034,19981021,"160370002",1.2,,,,,
44.170385,-114.928034,19981024,"160370002",5.2,,,,,
44.170385,-114.928034,19981028,"160370002",2.5,,,,,
44.170385,-114.928034,19981031,"160370002",2.3,,,,,
44.170385,-114.928034,19981104,"160370002",5.2,,,,,
44.170385,-114.928034,19981107,"160370002",1.7,,,,,
44.170385,-114.928034,19981111,"160370002",1.5,,,,,
44.170385,-114.928034,19981114,"160370002",0.9,,,,,
44.170385,-114.928034,19981118,"160370002",2.8,,,,,
44.170385,-114.928034,19981121,"160370002",0.3,,,,,
44.170385,-114.928034,19981125,"160370002",0.5,,,,,
44.170385,-114.928034,19981128,"160370002",1,,,,,
44.170385,-114.928034,19981202,"160370002",0,,,,,
44.170385,-114.928034,19981205,"160370002",0.5,,,,,
44.170385,-114.928034,19981209,"160370002",0.7,,,,,
44.170385,-114.928034,19981212,"160370002",0.6,,,,,
44.170385,-114.928034,19981223,"160370002",0.9,,,,,
44.170385,-114.928034,19981226,"160370002",1.7,,,,,
45.859686,-114.001032,19980103,"300819000",0.4,,,,,
45.859686,-114.001032,19980107,"300819000",1,,,,,
45.859686,-114.001032,19980110,"300819000",2.9,,,,,
45.859686,-114.001032,19980114,"300819000",0.5,,,,,
45.859686,-114.001032,19980117,"300819000",0.5,,,,,
45.859686,-114.001032,19980121,"300819000",0.6,,,,,
45.859686,-114.001032,19980124,"300819000",2.1,,,,,
45.859686,-114.001032,19980128,"300819000",0.9,,,,,
45.859686,-114.001032,19980131,"300819000",1.2,,,,,
45.859686,-114.001032,19980204,"300819000",2.3,,,,,
45.859686,-114.001032,19980207,"300819000",1.6,,,,,
45.859686,-114.001032,19980211,"300819000",0.4,,,,,
45.859686,-114.001032,19980214,"300819000",0.9,,,,,
45.859686,-114.001032,19980218,"300819000",0.9,,,,,
45.859686,-114.001032,19980221,"300819000",1.5,,,,,
45.859686,-114.001032,19980225,"300819000",1,,,,,
45.859686,-114.001032,19980228,"300819000",1.1,,,,,
45.859686,-114.001032,19980304,"300819000",0.6,,,,,
45.859686,-114.001032,19980307,"300819000",4.5,,,,,
45.859686,-114.001032,19980311,"300819000",1,,,,,
45.859686,-114.001032,19980314,"300819000",2.8,,,,,
45.859686,-114.001032,19980318,"300819000",5,,,,,
45.859686,-114.001032,19980321,"300819000",2.2,,,,,
45.859686,-114.001032,19980325,"300819000",0.8,,,,,
45.859686,-114.001032,19980328,"300819000",1.9,,,,,
45.859686,-114.001032,19980401,"300819000",4.6,,,,,
45.859686,-114.001032,19980404,"300819000",1.6,,,,,
45.859686,-114.001032,19980408,"300819000",1.3,,,,,
45.859686,-114.001032,19980411,"300819000",4.6,,,,,
45.859686,-114.001032,19980415,"300819000",0.9,,,,,
45.859686,-114.001032,19980418,"300819000",2.3,,,,,
45.859686,-114.001032,19980422,"300819000",7.3,,,,,
45.859686,-114.001032,19980425,"300819000",1.9,,,,,
45.859686,-114.001032,19980429,"300819000",20.2,,,,,
45.859686,-114.001032,19980502,"300819000",8.7,,,,,
45.859686,-114.001032,19980506,"300819000",14,,,,,
45.859686,-114.001032,19980509,"300819000",5,,,,,
45.859686,-114.001032,19980513,"300819000",1.9,,,,,
45.859686,-114.001032,19980516,"300819000",1.9,,,,,
45.859686,-114.001032,19980520,"300819000",3.6,,,,,
45.859686,-114.001032,19980523,"300819000",0.9,,,,,
45.859686,-114.001032,19980527,"300819000",0.5,,,,,
45.859686,-114.001032,19980530,"300819000",1.1,,,,,
45.859686,-114.001032,19980603,"300819000",3,,,,,
45.859686,-114.001032,19980606,"300819000",1.4,,,,,
45.859686,-114.001032,19980610,"300819000",4.2,,,,,
45.859686,-114.001032,19980613,"300819000",1.6,,,,,
45.859686,-114.001032,19980617,"300819000",3.2,,,,,
45.859686,-114.001032,19980624,"300819000",1.8,,,,,
45.859686,-114.001032,19980701,"300819000",2.6,,,,,
45.859686,-114.001032,19980704,"300819000",3.9,,,,,
45.859686,-114.001032,19980708,"300819000",2.9,,,,,
45.859686,-114.001032,19980711,"300819000",3.4,,,,,
45.859686,-114.001032,19980715,"300819000",3.6,,,,,
45.859686,-114.001032,19980718,"300819000",6.4,,,,,
45.859686,-114.001032,19980722,"300819000",5.3,,,,,
45.859686,-114.001032,19980725,"300819000",5.7,,,,,
45.859686,-114.001032,19980729,"300819000",6.2,,,,,
45.859686,-114.001032,19980801,"300819000",3.4,,,,,
45.859686,-114.001032,19980805,"300819000",3,,,,,
45.859686,-114.001032,19980808,"300819000",6,,,,,
45.859686,-114.001032,19980812,"300819000",7.2,,,,,
45.859686,-114.001032,19980815,"300819000",8.2,,,,,
45.859686,-114.001032,19980819,"300819000",4.2,,,,,
45.859686,-114.001032,19980822,"300819000",8.7,,,,,
45.859686,-114.001032,19980826,"300819000",3.9,,,,,
45.859686,-114.001032,19980829,"300819000",12.2,,,,,
45.859686,-114.001032,19980902,"300819000",17.6,,,,,
45.859686,-114.001032,19980905,"300819000",27.8,,,,,
45.859686,-114.001032,19980909,"300819000",2,,,,,
45.859686,-114.001032,19980912,"300819000",4.1,,,,,
45.859686,-114.001032,19980916,"300819000",3.4,,,,,
45.859686,-114.001032,19980919,"300819000",0.5,,,,,
45.859686,-114.001032,19980923,"300819000",1.5,,,,,
45.859686,-114.001032,19980926,"300819000",0.9,,,,,
45.859686,-114.001032,19981003,"300819000",1.5,,,,,
45.859686,-114.001032,19981007,"300819000",1.5,,,,,
45.859686,-114.001032,19981010,"300819000",1.4,,,,,
45.859686,-114.001032,19981014,"300819000",0.9,,,,,
45.859686,-114.001032,19981017,"300819000",2.1,,,,,
45.859686,-114.001032,19981021,"300819000",3.3,,,,,
45.859686,-114.001032,19981024,"300819000",5.3,,,,,
45.859686,-114.001032,19981028,"300819000",2.6,,,,,
45.859686,-114.001032,19981031,"300819000",1.4,,,,,
45.859686,-114.001032,19981104,"300819000",2.6,,,,,
45.859686,-114.001032,19981107,"300819000",1.7,,,,,
45.859686,-114.001032,19981111,"300819000",8.8,,,,,
45.859686,-114.001032,19981114,"300819000",1,,,,,
45.859686,-114.001032,19981118,"300819000",1.5,,,,,
45.859686,-114.001032,19981125,"300819000",0.6,,,,,
45.859686,-114.001032,19981128,"300819000",0,,,,,
45.859686,-114.001032,19981205,"300819000",0.9,,,,,
45.859686,-114.001032,19981209,"300819000",1.2,,,,,
45.859686,-114.001032,19981212,"300819000",0.5,,,,,
45.859686,-114.001032,19981219,"300819000",1.5,,,,,
45.859686,-114.001032,19981223,"300819000",1,,,,,
45.859686,-114.001032,19981226,"300819000",2.1,,,,,
45.859686,-114.001032,19981230,"300819000",0.5,,,,,
41.892499,-115.427015,19980103,"320079000",1.3,0.12,0.371,0.2791,0.163,0.1413375
41.892499,-115.427015,19980110,"320079000",0.5,0,0.077,0.0513,0.006,0.0205875
41.892499,-115.427015,19980121,"320079000",0.4,0.01,0.264,,,
41.892499,-115.427015,19980124,"320079000",0.8,0.003,0.153,0.1153,0.0774,0.0606525
41.892499,-115.427015,19980128,"320079000",1.6,0,0.126,0.1001,0.0263,0.043455
41.892499,-115.427015,19980204,"320079000",1.7,0.09,0.241,0.6132,0.0501,0.2412225
41.892499,-115.427015,19980207,"320079000",0.5,0,0.085,0.1028,0.0328,0.04593
41.892499,-115.427015,19980211,"320079000",0.3,0.007,0.074,0.0326,0.0118,0.01488
41.892499,-115.427015,19980214,"320079000",0.6,0.03,0.218,0.1525,0.0204,0.0617775
41.892499,-115.427015,19980218,"320079000",1.2,0.1,0.187,0.3338,0.0598,0.13863
41.892499,-115.427015,19980221,"320079000",1.2,0.007,0.218,0.12,0.0284,0.05139
41.892499,-115.427015,19980225,"320079000",1.8,0.1,0.252,0.298,0.0925,0.1325625
41.892499,-115.427015,19980228,"320079000",1.1,0.03,0.432,0.275,0.0467,0.1136325
41.892499,-115.427015,19980304,"320079000",1.2,0.01,0.08,0.0433,0.0126,0.0190725
41.892499,-115.427015,19980307,"320079000",2.9,0.03,0.277,1.122,0.0258,0.426555
41.892499,-115.427015,19980311,"320079000",,0.01,0.228,0.1436,0.0312,0.06087
41.892499,-115.427015,19980314,"320079000",2.4,0.1,0.424,0.797,0.2834,0.36264
41.892499,-115.427015,19980318,"320079000",1.9,0.08,0.355,0.5583,0.0793,0.227205
41.892499,-115.427015,19980321,"320079000",2,0.12,0.495,0.3523,0.083,0.1507875
41.892499,-115.427015,19980325,"320079000",1.2,0.1,0.359,0.1238,0.0561,0.0590475
41.892499,-115.427015,19980328,"320079000",1.1,0.11,0.291,0.2392,0.2481,0.1455225
41.892499,-115.427015,19980401,"320079000",1.8,0.08,0.347,0.514,0.067,0.207825
41.892499,-115.427015,19980404,"320079000",1.4,0.02,0.204,0.279,0.083,0.1233
41.892499,-115.427015,19980408,"320079000",1.2,0.08,0.152,0.1905,0.0511,0.082935
41.892499,-115.427015,19980411,"320079000",2.9,0.14,0.777,0.6167,0.2277,0.282495
41.892499,-115.427015,19980415,"320079000",1.3,0.09,0.383,0.2461,0.0321,0.09951
41.892499,-115.427015,19980418,"320079000",2.7,0.16,0.669,0.7517,0.1939,0.325515
41.892499,-115.427015,19980422,"320079000",,0.07,0.573,0.6099,0.2416,0.2830725
41.892499,-115.427015,19980425,"320079000",1.8,0.1,0.474,0.3656,0.1185,0.1637625
41.892499,-115.427015,19980429,"320079000",4.4,0.06,0.537,1.0321,0.1513,0.42108
41.892499,-115.427015,19980502,"320079000",9.5,0.12,0.547,1.145,0.3187,0.5010825
41.892499,-115.427015,19980506,"320079000",1.8,0.07,0.408,0.2841,0.0774,0.1239525
41.892499,-115.427015,19980509,"320079000",0.7,0.06,0.293,0.0763,0.018,0.0326625
41.892499,-115.427015,19980513,"320079000",1.3,0.06,0.256,0.3284,0.054,0.1353
41.892499,-115.427015,19980516,"320079000",5.2,0.2,1.139,0.3961,0.073,0.1649625
41.892499,-115.427015,19980520,"320079000",3.4,0.08,0.446,0.444,0.1834,0.207765
41.892499,-115.427015,19980523,"320079000",3.6,0.29,2.093,0.313,0.0657,0.1321575
41.892499,-115.427015,19980527,"320079000",2,0.1,0.401,0.3019,0.1036,0.1365225
41.892499,-115.427015,19980530,"320079000",0.9,0.03,0.33,0.1257,0.0271,0.053235
41.892499,-115.427015,19980606,"320079000",2.1,0.07,0.426,0.3429,0.0355,0.136575
41.892499,-115.427015,19980610,"320079000",2.3,0.03,0.478,0.5417,0.0336,0.2106975
41.892499,-115.427015,19980613,"320079000",4.2,0.04,0.858,0.4603,0.0513,0.184155
41.892499,-115.427015,19980617,"320079000",1.3,0,0.323,0.171,0.024,0.069525
41.892499,-115.427015,19980620,"320079000",2,0,0.397,0.2188,0.032,0.08925
41.892499,-115.427015,19980624,"320079000",2.8,0.1,0.846,0.51,0.0555,0.2037375
41.892499,-115.427015,19980627,"320079000",2,0,0.393,0.1105,0.0326,0.0487725
41.892499,-115.427015,19980701,"320079000",4.3,0.16,1.232,0.3319,0.0602,0.1380075
41.892499,-115.427015,19980704,"320079000",4.5,0.18,1.04,0.4966,0.1157,0.2122575
41.892499,-115.427015,19980708,"320079000",3,0.17,1.307,0.3975,0.057,0.1618875
41.892499,-115.427015,19980711,"320079000",3.2,0.19,0.945,0.6773,0.048,0.2647875
41.892499,-115.427015,19980715,"320079000",2.6,0.05,1.005,0.255,0.0297,0.1023075
41.892499,-115.427015,19980718,"320079000",6.5,0.2,2.21,0.5916,0.0687,0.2373075
41.892499,-115.427015,19980722,"320079000",6.6,0.08,1.659,0.283,0.0506,0.11751
41.892499,-115.427015,19980725,"320079000",8.8,0.11,1.965,0.5736,0.154,0.24975
41.892499,-115.427015,19980729,"320079000",8,0.1,1.339,0.4849,0.0743,0.198555
41.892499,-115.427015,19980801,"320079000",3.4,0.1,1.096,0.4427,0.038,0.1745625
41.892499,-115.427015,19980805,"320079000",6.3,0.06,1.31,0.359,0.038,0.143175
41.892499,-115.427015,19980808,"320079000",7.9,0.23,1.799,0.5411,0.1146,0.2286975
41.892499,-115.427015,19980812,"320079000",7.8,0.28,1.535,0.6103,0.09,0.2491125
41.892499,-115.427015,19980815,"320079000",6,0.27,1.422,0.6176,0.082,0.25005
41.892499,-115.427015,19980819,"320079000",5.1,0.12,0.801,0.4311,0.1049,0.185265
41.892499,-115.427015,19980822,"320079000",4.1,0.09,0.78,0.3398,0.089,0.14745
41.892499,-115.427015,19980826,"320079000",6.7,0.12,1.22,0.4625,0.1425,0.2055
41.892499,-115.427015,19980829,"320079000",5.3,0.14,1.311,0.6243,0.088,0.2539125
41.892499,-115.427015,19980902,"320079000",7.8,0.33,2.5,0.831,0.173,0.35055
41.892499,-115.427015,19980905,"320079000",7.2,0.15,1.336,1.6827,0.076,0.6481125
41.892499,-115.427015,19980909,"320079000",3,0.09,0.796,0.7859,0.0705,0.310575
41.892499,-115.427015,19980912,"320079000",1.7,0.08,1.242,0.3557,0.0456,0.1436475
41.892499,-115.427015,19980916,"320079000",2.9,0.05,0.356,0.6706,0.0315,0.2585625
41.892499,-115.427015,19980923,"320079000",2.6,0.23,0.864,0.6857,0.1211,0.284385
41.892499,-115.427015,19980926,"320079000",1.3,0.16,0.858,0.1782,0.0406,0.07596
41.892499,-115.427015,19980930,"320079000",2.3,0.14,0.789,0.5122,0.082,0.210525
41.892499,-115.427015,19981003,"320079000",1.6,0.07,0.626,0.2239,0.0401,0.092985
41.892499,-115.427015,19981007,"320079000",1.1,0.08,0.572,0.152,0.0211,0.0617475
41.892499,-115.427015,19981010,"320079000",2.6,0.15,0.911,0.2917,0.2546,0.1666725
41.892499,-115.427015,19981014,"320079000",3.4,0.16,0.885,0.3408,0.1729,0.1667025
41.892499,-115.427015,19981017,"320079000",,0.05,0.536,0.1823,0.0323,0.07563
41.892499,-115.427015,19981021,"320079000",3.5,0.13,0.559,0.588,0.1,0.243
41.892499,-115.427015,19981024,"320079000",3.3,0.16,0.953,0.876,0.0821,0.3469725
41.892499,-115.427015,19981028,"320079000",2,0.1,0.803,0.3448,0.0862,0.148695
41.892499,-115.427015,19981031,"320079000",1.5,0.08,0.396,0.3382,0.0175,0.1307625
41.892499,-115.427015,19981104,"320079000",2.5,0.2,0.66,0.3649,0.071,0.1528125
41.892499,-115.427015,19981107,"320079000",1.1,0.14,0.336,0.2779,0.0181,0.108285
41.892499,-115.427015,19981111,"320079000",1.3,0.08,0.331,0.2478,0.0338,0.10053
41.892499,-115.427015,19981114,"320079000",0.6,0.02,0.101,0.0885,0.004,0.0340875
41.892499,-115.427015,19981118,"320079000",2.9,0.13,0.323,0.993,0.0627,0.3864825
41.892499,-115.427015,19981121,"320079000",2.7,0.08,0.23,0.6399,0.0418,0.2493675
41.892499,-115.427015,19981125,"320079000",0.9,0.07,0.065,0.3597,0.0802,0.1529325
41.892499,-115.427015,19981128,"320079000",,0.07,0.201,0.5595,0.2584,0.2679525
41.892499,-115.427015,19981202,"320079000",0.8,0.02,0.147,0.0749,0.0577,0.04107
41.892499,-115.427015,19981205,"320079000",,0.04,0.189,0.1359,0.0583,0.06408
41.892499,-115.427015,19981209,"320079000",,0.01,0.179,0.0499,0.005,0.0198375
41.892499,-115.427015,19981212,"320079000",1.8,0.03,0.256,0.4006,0.6274,0.29139
41.892499,-115.427015,19981219,"320079000",0.7,0.1,0.268,0.2684,0.0224,0.10569
41.892499,-115.427015,19981223,"320079000",1.6,0.09,0.274,0.181,0.012,0.070575
41.892499,-115.427015,19981226,"320079000",0.7,0.03,0.093,0.1327,0.027,0.0558375
41.892499,-115.427015,19981230,"320079000",0,0.04,0.096,0.0324,0.001,0.012375
41.892499,-115.427015,19980107,"320079000",0.6,,,0.109,0.0085,0.0427875
41.892499,-115.427015,19980114,"320079000",1,,,0.131,0.0702,0.06492
41.892499,-115.427015,19980117,"320079000",0.4,,,0.0628,0.0255,0.0292875
41.892499,-115.427015,19980131,"320079000",0.8,,,0.0651,0.0122,0.0271575
41.892499,-115.427015,19980919,"320079000",1.1,,,0.1347,0.0301,0.057285
41.892499,-115.427015,19981216,"320079000",0,,,0.0773,0.0582,0.0420825
42.909851,-122.140861,19980103,"410358001",1.2,0.24,0.318,0.0425,0.061,0.0296625
42.909851,-122.140861,19980107,"410358001",0.3,0.07,0.217,0.0224,0.006,0.00975
42.909851,-122.140861,19980110,"410358001",0.5,0.12,0.254,0.0106,0,0.003975
42.909851,-122.140861,19980114,"410358001",0.9,0.02,0.231,0,0,0
42.909851,-122.140861,19980117,"410358001",1.6,0.04,0.15,0.1247,0.0631,0.06096
42.909851,-122.140861,19980124,"410358001",1.1,0.01,0.048,0.096,0.0976,0.05796
42.909851,-122.140861,19980128,"410358001",0.9,0.22,0.319,0.0749,0.0787,0.045795
42.909851,-122.140861,19980131,"410358001",1.1,0.08,0.226,0.0914,0.1702,0.07257
42.909851,-122.140861,19980204,"410358001",0.6,0.08,0.228,0.0619,0.1133,0.048705
42.909851,-122.140861,19980207,"410358001",,0.09,0.202,0.0216,0.042,0.01755
42.909851,-122.140861,19980211,"410358001",0.9,0.11,0.326,0.0392,0.0416,0.02406
42.909851,-122.140861,19980214,"410358001",0.9,0.12,0.101,0.0427,0.0233,0.021255
42.909851,-122.140861,19980221,"410358001",0,0.05,0.103,0.0116,0.006,0.0057
42.909851,-122.140861,19980225,"410358001",1,0.03,0.178,0.163,0.0525,0.0729375
42.909851,-122.140861,19980228,"410358001",0,0.09,0.198,0.0095,0.002,0.0040125
42.909851,-122.140861,19980304,"410358001",,0.07,0.144,0.0358,-0.017,0.0096
42.909851,-122.140861,19980307,"410358001",1,0.08,0.222,0.3721,0.0933,0.16053
42.909851,-122.140861,19980311,"410358001",,0.2,0.25,0.0938,-0.005,0.03405
42.909851,-122.140861,19980314,"410358001",1,0.08,0.408,0.3108,0.0177,0.1205325
42.909851,-122.140861,19980318,"410358001",1.7,0.32,0.558,0.2091,0.084,0.0973125
42.909851,-122.140861,19980321,"410358001",3,0.32,1.081,0.529,0.2963,0.2650425
42.909851,-122.140861,19980325,"410358001",0.4,0.05,0.21,0.0387,0.009,0.0165375
42.909851,-122.140861,19980328,"410358001",1.1,0.08,0.201,0.1738,0.1384,0.096315
42.909851,-122.140861,19980401,"410358001",,0.13,0.277,0.072,0.0502,0.038295
42.909851,-122.140861,19980404,"410358001",1.7,0.05,0.183,0.294,0.0837,0.1290825
42.909851,-122.140861,19980408,"410358001",1.3,0.18,0.275,0.1585,0.0779,0.076965
42.909851,-122.140861,19980411,"410358001",0.8,0.17,0.194,0.2334,0.0303,0.0943425
42.909851,-122.140861,19980415,"410358001",1.8,0.24,0.776,0.6471,0.0916,0.2632725
42.909851,-122.140861,19980418,"410358001",2.5,0.1,0.386,0.5723,0.126,0.2429625
42.909851,-122.140861,19980422,"410358001",7.9,0.39,2.092,0.9593,0.3304,0.4340775
42.909851,-122.140861,19980425,"410358001",,0.02,0.223,0.1819,0.0338,0.0758175
42.909851,-122.140861,19980429,"410358001",21.4,0.21,1.934,1.3067,0.3596,0.5709225
42.909851,-122.140861,19980502,"410358001",2.1,0.05,0.394,0.108,0.044,0.0504
42.909851,-122.140861,19980506,"410358001",6.2,0.12,0.697,0.2476,0.0498,0.104055
42.909851,-122.140861,19980509,"410358001",2.6,0.07,0.319,0.1201,0.0187,0.049245
42.909851,-122.140861,19980513,"410358001",,0.11,0.146,0.0396,0.004,0.01575
42.909851,-122.140861,19980516,"410358001",0.9,0.07,0.257,0.132,0.0136,0.05256
42.909851,-122.140861,19980520,"410358001",2.2,0.09,0.367,0.1463,0.0508,0.0662925
42.909851,-122.140861,19980523,"410358001",3.9,0.19,1.008,0.7936,0.1016,0.32046
42.909851,-122.140861,19980527,"410358001",0.9,0.13,0.51,0.1066,0.031,0.04695
42.909851,-122.140861,19980530,"410358001",0.8,0.12,0.377,0.1404,0.02,0.05715
42.909851,-122.140861,19980603,"410358001",2.8,0.17,0.832,0.5044,0.1546,0.223935
42.909851,-122.140861,19980606,"410358001",3.7,0.17,1.35,0.5301,0.0657,0.21357
42.909851,-122.140861,19980617,"410358001",3.8,0.05,0.56,0.2414,0.0519,0.1022025
42.909851,-122.140861,19980620,"410358001",2.7,0.09,0.652,0.2124,0.0312,0.08667
42.909851,-122.140861,19980624,"410358001",,0.11,0.175,0.0963,0.022,0.0410625
42.909851,-122.140861,19980627,"410358001",,0.04,0.364,0.1131,0.0259,0.04824
42.909851,-122.140861,19980701,"410358001",3.8,0.15,1.258,0.5467,0.0454,0.2152275
42.909851,-122.140861,19980704,"410358001",1.7,0.02,0.441,0.2471,0.008,0.0944625
42.909851,-122.140861,19980708,"410358001",6.4,0.36,2.563,0.9659,0.0646,0.3767475
42.909851,-122.140861,19980711,"410358001",4.6,0.19,0.958,0.9424,0.0385,0.3620625
42.909851,-122.140861,19980715,"410358001",,0.08,0.492,0.1334,0.0188,0.054255
42.909851,-122.140861,19980718,"410358001",2.4,0.15,1.254,0.2151,0.025,0.0862875
42.909851,-122.140861,19980722,"410358001",6.1,0.24,2.135,0.83,0.0984,0.33339
42.909851,-122.140861,19980725,"410358001",5.6,0.17,1.616,0.5757,0.0509,0.22734
42.909851,-122.140861,19980729,"410358001",3,0.15,1.221,0.4279,0.043,0.1701375
42.909851,-122.140861,19980801,"410358001",2.5,0.22,0.977,0.4152,0.0195,0.1600875
42.909851,-122.140861,19980805,"410358001",4.7,0.25,2.972,0.7504,0.1116,0.30651
42.909851,-122.140861,19980808,"410358001",3.7,0.24,1.383,0.4942,0.1021,0.2082975
42.909851,-122.140861,19980819,"410358001",3,0.23,1.027,0.45,0.1112,0.19377
42.909851,-122.140861,19980822,"410358001",5.9,0.21,1.816,1.0025,0.134,0.4060875
42.909851,-122.140861,19980826,"410358001",4.3,0.21,1.955,0.5739,0.0733,0.231705
42.909851,-122.140861,19980829,"410358001",4.3,0.26,1.542,0.545,0.0805,0.2224875
42.909851,-122.140861,19980902,"410358001",6.2,0.32,2.383,0.5716,0.0471,0.2249475
42.909851,-122.140861,19980905,"410358001",3.7,0.23,1.372,0.3399,0.0738,0.1440675
42.909851,-122.140861,19980909,"410358001",3.8,0.25,1.451,0.4815,0.2357,0.233595
42.909851,-122.140861,19980912,"410358001",2.9,0.2,0.954,0.4705,0.074,0.1930875
42.909851,-122.140861,19980916,"410358001",4.9,0.47,2.177,0.6792,0.1166,0.280935
42.909851,-122.140861,19980919,"410358001",0.7,0.1,0.497,0.1504,0.0285,0.0628125
42.909851,-122.140861,19980923,"410358001",2.1,0.23,1.057,0.3465,0.0597,0.14337
42.909851,-122.140861,19980930,"410358001",1.8,0.15,0.865,0.3081,0.0323,0.122805
42.909851,-122.140861,19981003,"410358001",0.6,0.009,0.398,0.1153,0.019,0.0475125
42.909851,-122.140861,19981007,"410358001",5,0.37,2.154,0.4672,0.3001,0.2427225
42.909851,-122.140861,19981010,"410358001",0.8,0.1,0.519,0.0958,0.0205,0.0405375
42.909851,-122.140861,19981017,"410358001",1.2,0.12,0.759,0.1417,0.0216,0.0579975
42.909851,-122.140861,19981021,"410358001",5.8,0.56,2.937,0.4323,0.1129,0.187515
42.909851,-122.140861,19981024,"410358001",2.7,0.24,0.886,0.4675,0.3663,0.25773
42.909851,-122.140861,19981028,"410358001",,0.11,0.42,0.0601,0.0127,0.025395
42.909851,-122.140861,19981031,"410358001",1.6,0.17,0.868,0.1954,0.0267,0.0792825
42.909851,-122.140861,19981104,"410358001",2.9,0.39,1.593,0.122,0.0603,0.0593175
42.909851,-122.140861,19981107,"410358001",0.7,0.27,0.58,0.016,0.0184,0.01014
42.909851,-122.140861,19981111,"410358001",1.5,0.24,0.818,0.1323,0.071,0.0655875
42.909851,-122.140861,19981114,"410358001",2.9,0.2,1.26,0.1818,0.0678,0.08343
42.909851,-122.140861,19981118,"410358001",0.7,0.08,0.323,0.1193,0.0221,0.04971
42.909851,-122.140861,19981125,"410358001",1.6,0.18,0.551,0.2971,0.2086,0.1583475
42.909851,-122.140861,19981128,"410358001",,0.03,0.28,0.0895,0.0235,0.03885
42.909851,-122.140861,19981202,"410358001",0.4,0.03,0.302,0.001,0,0.000375
42.909851,-122.140861,19981205,"410358001",0.6,0.17,0.344,0.041,0.018,0.019425
42.909851,-122.140861,19981209,"410358001",,0.14,0.112,,,
42.909851,-122.140861,19981212,"410358001",,0.11,0.315,0.1683,0.0402,0.0721575
42.909851,-122.140861,19981216,"410358001",,0.07,0.215,0.066,0.009,0.026775
42.909851,-122.140861,19981219,"410358001",1,0.12,0.367,0.3123,0.1163,0.14328
42.909851,-122.140861,19981223,"410358001",0,0,0.061,0.0699,0.018,0.0302625
42.909851,-122.140861,19981226,"410358001",0.5,0.15,0.176,0.1043,0.006,0.0404625
42.909851,-122.140861,19981230,"410358001",0.8,0.35,0.544,0.0586,0.0196,0.026385
42.909851,-122.140861,19980812,"410358001",13.4,,,0.3404,0.055,0.140025
42.909851,-122.140861,19980926,"410358001",0.8,,,0.1729,0.0431,0.074535
42.909851,-122.140861,19980815,"410358001",7,,,,,
44.19982,-122.044547,19980103,"410390070",0,0,0.121,0.0256,0.0177,0.0135825
44.19982,-122.044547,19980107,"410390070",0.3,0.08,0.189,0.0595,0.0174,0.0262275
44.19982,-122.044547,19980110,"410390070",0,0.05,0.088,0.0083,0.0063,0.00453
44.19982,-122.044547,19980114,"410390070",0.3,0,0.038,0.0222,0.0106,0.01071
44.19982,-122.044547,19980117,"410390070",2.8,0.02,0.204,0.2031,0.065,0.0907875
44.19982,-122.044547,19980121,"410390070",0,0,0.016,,,
44.19982,-122.044547,19980124,"410390070",0.8,0.01,0.051,0.035,0.033,0.02055
44.19982,-122.044547,19980128,"410390070",0.9,0.05,0.344,0.0608,0.0348,0.03063
44.19982,-122.044547,19980131,"410390070",0.9,0.05,0.434,0.077,0.0671,0.0439725
44.19982,-122.044547,19980204,"410390070",0.7,0.01,0.235,0.0726,0.0302,0.03402
44.19982,-122.044547,19980207,"410390070",0.9,0.01,0.139,0.0273,0.0154,0.0137025
44.19982,-122.044547,19980211,"410390070",,0.01,0.63,0.0425,0.028,0.0222375
44.19982,-122.044547,19980214,"410390070",0.5,0.01,0.069,0.0668,0.0276,0.03126
44.19982,-122.044547,19980218,"410390070",0,0.06,0.036,0.0281,0.0127,0.013395
44.19982,-122.044547,19980221,"410390070",0,0.02,0.12,0.0099,0.005,0.0048375
44.19982,-122.044547,19980225,"410390070",1.2,0.05,0.222,0.319,0.0942,0.14082
44.19982,-122.044547,19980228,"410390070",0,0,0.025,0.011,0.004,0.005025
44.19982,-122.044547,19980304,"410390070",0,0,0,0.1115,-0.003,0.0411375
44.19982,-122.044547,19980307,"410390070",1.8,0.05,0.341,0.5578,0.034,0.216825
44.19982,-122.044547,19980311,"410390070",0,0,0.057,0.038,0.007,0.015825
44.19982,-122.044547,19980314,"410390070",1.6,0.06,0.515,0.2569,0.0389,0.10509
44.19982,-122.044547,19980318,"410390070",2.5,0.19,0.732,0.3818,0.1294,0.17229
44.19982,-122.044547,19980321,"410390070",3.9,0.25,1.17,0.5083,0.065,0.2052375
44.19982,-122.044547,19980325,"410390070",0.9,0.07,0.701,0.2206,0.0621,0.0966975
44.19982,-122.044547,19980328,"410390070",1,0.06,0.14,0.2603,0.0582,0.1107075
44.19982,-122.044547,19980401,"410390070",1.3,0.12,0.379,0.5004,0.0414,0.196965
44.19982,-122.044547,19980404,"410390070",1,0.11,0.366,0.2118,0.0484,0.090315
44.19982,-122.044547,19980408,"410390070",1.2,0.03,0.211,0.2708,0.143,0.133725
44.19982,-122.044547,19980411,"410390070",0.7,0,0.06,0.2027,0.0324,0.0833025
